"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","DEBUG","Couldn't determine service, skipping all HTTP checks","",""
"pre_128cipher","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN_HTTP2","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","h2","",""
"ALPN","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","http/1.1","",""
"cipherlist_NULL","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_KEMs","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","LOW","No KEMs offered","",""
"FS_ECDHE_curves","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","supported","",""
"TLS_timestamp","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","OK","RSA 4096 bits (exponent is 65537)","",""
"cert_keyUsage","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","2CD0D274F702605136D2405AFF627E47","",""
"cert_serialNumberLen","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","16","",""
"cert_fingerprintSHA1","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","A533A80ACED83BF695A15151FFE8B05A13BF3B81","",""
"cert_fingerprintSHA256","www.bouches-du-rhone.gouv.fr/77.159.252.140","443","INFO","97D71172F66EC130B965A792557AEF0BF0AA5F86DB0363D391BF7BE062CE46C3","",""
