"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.vienne.gouv.fr/77.159.252.140","443","DEBUG","Couldn't determine service, skipping all HTTP checks","",""
"pre_128cipher","www.vienne.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","www.vienne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","www.vienne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","www.vienne.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","www.vienne.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN_HTTP2","www.vienne.gouv.fr/77.159.252.140","443","OK","h2","",""
"ALPN","www.vienne.gouv.fr/77.159.252.140","443","INFO","http/1.1","",""
"cipherlist_NULL","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.vienne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.vienne.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.vienne.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.vienne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.vienne.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","www.vienne.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","www.vienne.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","www.vienne.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","www.vienne.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","www.vienne.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","www.vienne.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","www.vienne.gouv.fr/77.159.252.140","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.vienne.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","www.vienne.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","www.vienne.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","www.vienne.gouv.fr/77.159.252.140","443","INFO","supported","",""
"TLS_timestamp","www.vienne.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","www.vienne.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","www.vienne.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","www.vienne.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","www.vienne.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","www.vienne.gouv.fr/77.159.252.140","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.vienne.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.vienne.gouv.fr/77.159.252.140","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.vienne.gouv.fr/77.159.252.140","443","INFO","CD482AD62BF585FA9C3AF55228579108","",""
"cert_serialNumberLen","www.vienne.gouv.fr/77.159.252.140","443","INFO","16","",""
"cert_fingerprintSHA1","www.vienne.gouv.fr/77.159.252.140","443","INFO","5BDA7D26374236C90C1CB709185EEBC89CB9FDBB","",""
"cert_fingerprintSHA256","www.vienne.gouv.fr/77.159.252.140","443","INFO","C334568DDCFF83B090B259803A0F56C98B1C333EC0C30DF8AD4FC2525D42726A","",""
