"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.alpes-maritimes.gouv.fr/77.159.252.140","443","DEBUG","Couldn't determine service, skipping all HTTP checks","",""
"pre_128cipher","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN_HTTP2","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","h2","",""
"ALPN","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","http/1.1","",""
"cipherlist_NULL","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","www.alpes-maritimes.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","www.alpes-maritimes.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
